Company_Code,Networth Next Year,Capital Employed,Net Working Capital ,Current Assets ,Total Sales,Retained Earnings,PBDT,PBIT,PBT,PBT_as_%_of_total_income,PAT,CP,Book Value (Adj.) (Unit Curr),EPS (Annualised) (Adjusted) (Unit Curr),APATM (%)[Latest],Creditors Velocity (Days),Total Liabilities,Total Equity,Market Value of Equity,total assets,Cost of Production,Current Ratio,Gross Block 
1083,-687.37,-150.04,-280.3,85.94,0,3.17,-22.93,-22.84,-33.37,-10.52681388,-33.37,-22.93,-78.96,0,0,2370,443.74,85.5,6.41,529.24,24.37,0.11,483.43
27313,-681.26,763.88,264.63,450.89,231.78,1.24,-176.02,-150.3,-248.99,-200.7983871,-379.32,-306.35,-35.88,0,-131.86,144,957.49,61.89,56.69,1019.38,365.77,0.27,485.98
31509,-666.97,1148.03,989.39,1120.24,239.84,4.23,-422.5,-315.11,-429.54,-101.5460993,-413.5,-406.46,-79.68,0,-123.21,120,1494.46,48.44,9.16,1542.9,277.97,1.85,143.85
5135,-647.9,914.09,425.64,544.97,642.68,7.12,15.26,-27.81,-29.49,-4.141853933,-29.49,15.26,-170.81,0,-15.21,34,1080.44,39.11,7.78,1119.55,614.76,0.39,816.58
2258,-595.87,-457.71,-464.63,2.33,1.55,7.43,-69.92,7.48,-70.33,-9.465679677,-70.33,-69.92,,0,-2640.48,749,123.6,16.6,1.89,140.2,0.91,0,92.98
688,-577.39,-286.87,-341.12,33.48,0,2.12,-7.77,-11.57,-11.58,-5.462264151,-11.58,-7.77,-152.48,0,0,5337,278.2,37.27,13.03,315.47,11.23,0.06,391.09
3207,-479.59,-104.42,-136,26.47,74.69,0.96,-13.33,-12.86,-15.39,-16.03125,-15.25,-13.19,-398.25,0,-4.11,,290.05,12.07,7.33,302.12,82.86,0.16,180.2
4144,-473.02,159.34,13.12,53.81,67.1,0.86,-0.43,-24.52,-24.65,-28.6627907,-24.65,-0.43,-783.02,0,-6.71,186,7,6.01,0,6.01,84.9,11.99,116.82
4926,-463.82,7548.35,4712.13,6299.86,1697.91,41.6,-458.16,2.05,-656.1,-15.77163462,-656.89,-458.95,25.56,0,-106.96,107,6692.63,66.32,166.13,6758.95,1645.53,0.86,2464.3
27699,-457.25,1.82,-110.62,73.59,-62.59,25.14,-99.81,-64.56,-113.3,-4.506762132,-112.9,-99.41,-160.8,0,-688600,952,329.15,20.36,6.02,349.51,14.62,0.01,188.54
36781,-453.08,129.38,69.6,86.96,19.83,10.75,-51.81,1.78,-59.6,-5.544186047,-59.6,-51.81,-466.78,0,-513.98,15,507.52,8.13,26.38,515.65,22.75,0.07,77.36
27367,-402.46,-22.53,-210.79,109.17,10.96,0.64,-72.94,-22.07,-85.27,-133.234375,-84.02,-71.69,-192.13,0,-743.55,620,285.04,16.01,2.21,301.05,32.49,0.13,303.73
312,-399.37,-277.06,-260.18,30.51,60.03,17.08,12.11,10.8,10.8,0.632318501,10.8,12.11,-103.95,2.88,40.39,311,91.75,7.49,22.98,99.24,44.85,0.03,173.26
751,-398.08,1915.19,1552.57,3358.59,2170.11,72.89,-85.1,139.61,-114.22,-1.567018795,-114.22,-85.1,73.35,0,-3.03,179,1529.15,40.59,338.96,1569.74,1899.17,0.94,197.23
600,-386.75,-172.57,-286.44,266.34,118.36,2.47,-152.97,-122.74,-161.59,-65.42105263,-160.76,-152.14,-128.04,0,-214.69,282,45.95,17.07,11.78,63.02,237.56,0.34,182.99
2150,-383.86,-147.77,-225.9,34.72,171.53,27.33,-29.84,-22.66,-34.71,-1.270032931,-34.71,-29.84,-143.48,0,-186.93,,101.01,21.25,0,122.26,191.33,0.05,294.11
2342,-377.37,439.53,35.01,66.55,125.41,6.83,-215.03,-169.39,-240.21,-35.16983895,-289.99,-264.81,-98.12,0,-43.36,133,708.8,41.97,11.5,750.77,212.89,0.14,467.14
1459,-375.73,-18.49,-31.65,12.07,24.74,2.73,-11.24,-10.62,-11.82,-4.32967033,-11.82,-11.24,-5.43,0,-9.57,44,389.42,75.77,0,465.19,31.8,0.27,13.27
2997,-371.13,-45.94,-241.21,577.53,261.37,4.45,-144.97,,-184.36,-41.42921348,-135.18,-95.79,-358.36,0,-8.17,95,652.56,19.8,10.69,672.36,337.54,0.65,555.47
3270,-371.05,182.28,-197.62,52.65,8.83,7.96,-59.93,-34.11,-80.21,-10.07663317,-77.44,-57.16,-55.87,0,-1141.75,160,446.01,54.37,14.14,500.38,30.68,0.06,357.04
4857,-369.55,859.21,82.32,188.73,853.84,41.46,-209.91,-196.31,-263.89,-6.364930053,-266.8,-212.82,-26.15,0,-138.68,1,1122.42,40.27,165.61,1162.69,1039.64,0.24,1311.48
5155,-343.97,183.61,100.49,281.14,451.82,1.87,-93.84,-42.13,-103.14,-55.15508021,-103.14,-93.84,-17.78,0,-20.49,15,396.91,25.05,34.44,421.96,422.49,0.39,183.14
2800,-343.83,10.89,-0.98,0.35,0,0,-0.42,-0.41,-0.42,0,-0.42,-0.42,-346.12,0,0,0,65.58,9.92,0,75.5,0,0.01,44.03
558,-339.73,183.32,17.96,112.38,141.7,1.31,-54.57,-51.89,-67.62,-51.61832061,-67.62,-54.57,-178.4,0,-122.3,103,114.9,10.26,57.1,125.16,163.01,0.21,324.26
1247,-337.44,249.66,116.47,137.84,434.78,0,-211.75,-197.4,-244.06,0,-239.61,-207.3,-9.24,0,-214.96,1,509.22,28.08,13.48,537.3,622.8,0.32,706.15
2603,-337.35,1777.72,1129.02,1173.65,1477.13,20.63,-669.84,-440.64,-716.69,-34.7401842,-716.69,-669.84,-0.83,0,-242.61,4,1802.57,150,42.9,1952.57,1447.59,0.68,699.02
580,-301.41,2608.24,1651.21,2081.36,381.44,1009.81,455.47,619.3,433.97,0.429754112,433.97,455.47,-41.1,64.95,-15.98,118,2393.12,66.82,130.63,2459.94,206.21,1.01,147.1
2477,-276.27,337.37,108.49,130.35,660.22,0.02,-204.08,-189.01,-219.58,-10979,-222.52,-207.02,-5.65,0,-91.01,2,553.76,76.57,800.13,630.33,841.51,0.34,375.18
6112,-275.73,14.94,-0.34,5.25,31.45,0.25,-3.25,1.44,-3.3,-13.2,-3.3,-3.25,-429.19,0,-1.45,69,281.08,6.31,0,287.39,28.1,0.36,74.82
23244,-270.21,1726.26,101.86,1081.98,1504.5,115.1,-146.99,14.46,-220.99,-1.919982624,-220.99,-146.99,4.71,0,-24.77,45,1650.9,73.25,135.22,1724.15,1443.01,0.43,2058.31
28666,-268.91,12.72,-134.63,19.56,14.79,7.63,-119.01,-85.9,-133.11,-17.44560944,-133.11,-119.01,-87.25,0,-54.8,29,220.38,23.8,4.31,244.18,29.54,0.05,286.9
28363,-268.72,22.64,-49.4,24.81,8.67,0.16,-2.69,-35.38,-35.38,-221.125,-35.38,-2.69,-8.59,0,4266.67,258,272.12,29.03,15.1,301.15,40.28,0.1,237.15
26813,-259.18,2482.54,1169.65,1712.48,1875.42,7.59,-327.08,-157.59,-352.83,-46.48616601,-352.83,-327.08,19.74,0,-46.4,76,2248.42,113.78,79.08,2362.2,1947.42,0.61,666.44
4123,-253.68,1007.74,517.84,737.94,417.17,1.87,-108,-107.43,-147.36,-78.80213904,-145.13,-105.77,-11.99,0,-136.16,225,1039.61,10.07,26.68,1049.68,375.2,0.72,565.68
3681,-242.78,-44.76,-56.53,108.64,29.93,2.41,-15.32,-6.09,-15.78,-6.547717842,-15.78,-15.32,-95.59,0,-59.06,390,154.38,22.83,0,177.21,36.26,0.31,82.18
40437,-239.53,235.21,-4.95,121.64,180.13,6.39,-31.83,-7.97,-42.1,-6.588419405,-42.1,-31.83,-26.01,0,-194.5,116,347.14,43.11,8.06,390.25,183.96,0.29,291.02
3576,-239.19,218.13,91.74,166.69,333.73,34.19,-24.85,13.26,-36.62,-1.071073413,-36.62,-24.85,-18.36,0,-22.2,,364.74,65.06,29.49,429.8,339.96,0.77,430.16
5068,-238.01,6.99,-0.05,0.39,0,0.02,-10.02,-9.61,-10.74,-537,-10.74,-10.02,-89.68,0,0,0,243.07,26.33,1.16,269.4,0.99,0,20.71
58,-236.65,-161.15,-237.24,0.97,0,0.11,-0.47,-3.3,-3.51,-31.90909091,-3.51,-0.47,-101.47,0,0,517,71.34,22.91,0,94.25,3.05,0.1,445.53
315,-229.38,476.3,316.13,498.58,236.76,3.11,-99.33,-37.3,-113.37,-36.45337621,-113.54,-99.5,-97.14,0,-21.54,230,577.72,17.13,94.22,594.85,239.98,0.78,180.72
27612,-224.1,130.28,112.04,171.57,175.03,18.61,-10.6,-9.11,-13.25,-0.711982805,-39.02,-36.37,-42.28,0,-17.58,41,330.64,47.99,73.28,378.63,177.59,1.31,23.46
4320,-224.05,168.84,-159.85,239.56,355.75,5.56,-35.64,-49.67,-51.9,-9.334532374,-52.37,-36.11,-97.47,0,26.8,242,382.36,21.97,46.47,404.33,354.69,0.23,338.79
386,-213.69,-86.24,-138.51,213,337.8,6.4,-20.7,-12.78,-25.06,-3.915625,-25.06,-20.7,-619.47,0,-2.76,268,92.21,3.31,0,95.52,305.37,0.52,146.19
2054,-213.39,100.53,-3.25,32.13,28.9,0.81,-46.38,-34.93,-55.51,-68.5308642,-55.51,-46.38,-46.54,0,-25690,117,262.1,34.81,8.05,296.91,51.07,0.24,163.82
27308,-206.27,26.93,19.26,36.18,2.06,0,-0.44,-4.17,-4.17,0,-4.17,-0.44,-46.81,0,1230.67,179,230.07,43.4,4.73,273.47,5.53,0.61,70.5
3111,-205.48,-171.3,-441.45,439.46,749.24,9.45,-108.06,-114.12,-123.94,-13.11534392,-123.94,-108.06,-31.06,0,-25.05,42,91.96,17.4,639.78,109.36,231.79,0.38,231.85
3243,-197.92,332.63,-43.4,166.13,891.14,18.03,-50.5,17.18,-62.19,-3.449251248,-62.79,-51.1,-14.27,0,-8.74,62,441.51,89.77,31.24,531.28,800.1,0.25,652.85
2393,-186.15,215.86,26.83,180.97,249.92,6.48,9.28,23.1,4.48,0.691358025,3.21,8.01,-96.48,3.21,-1.13,180,380.81,19.97,124.71,400.78,180.36,0.58,278.53
14610,-183.98,-20.32,-49.87,49.74,52.59,2.61,-11.46,-2.15,-13.51,-5.176245211,-22.63,-20.58,-124.84,0,-89.85,145,138.68,12.81,2.9,151.49,49.17,0.1,82.46
5895,-181.56,858.46,26.59,364.96,13.7,72.32,-37.34,59.38,-51.6,-0.713495575,-23.38,-9.12,-8.7,0,-929.49,186,960.35,23.55,34.27,983.9,23.67,0.3,596.66
1192,-181.42,65.25,26.09,133.68,91.44,0.59,-25.69,-17.38,-34.32,-58.16949153,-33.01,-24.38,-218.33,0,-1.6,69,210.79,7.35,1.19,218.14,102.93,0.35,94.84
4638,-177.15,-167.99,-172.89,3.23,0.13,0.3,-0.09,-0.09,-0.09,-0.3,-0.09,-0.09,-44.19,0,-20,0,33.56,40.17,16.78,40.17,0.11,0.1,0.24
22734,-175.36,-82.21,-153.13,75.27,94.43,1.25,5.6,8.23,-0.39,-0.312,-0.39,5.6,-46.57,0,1.66,47,53.9,7.52,12.93,61.42,69.86,0.39,155.16
257,-174.96,4815.53,-171.16,424.3,636.45,45.68,-243.42,-272.66,-470.17,-10.29268827,-415.88,-189.13,-5.67,0,-14.65,65,5033.81,93.32,872.56,5127.13,603.19,0.37,5601.87
210,-158.9,128.03,-114.89,88.81,51.59,1.19,-29.42,-7.56,-30.63,-25.7394958,-30.63,-29.42,-69.56,0,-28.1,193,59.77,17.59,64.8,77.36,41,0.19,103.93
423,-152.12,149.17,-100.58,210.37,1.75,0.84,-87.49,-29.78,-96.9,-115.3571429,-80.13,-70.72,-33.6,0,0,460,213.02,27,404.19,240.02,21.26,0.34,408.75
24429,-151.9,288.83,186.61,280.26,341.13,51.59,-41.4,-39.04,-54.35,-1.05349874,-53.65,-40.7,-50.82,0,-1200.71,,244.79,15.5,14.35,260.29,328.74,0.96,150.78
1325,-150.69,542.66,248.83,328.82,668.82,2.78,-50.52,-31.99,-82.39,-29.63669065,-82.39,-50.52,-19.05,0,-16.27,14,548.12,31.31,10.33,579.43,712.88,0.72,450.88
27896,-149.59,368,82.42,122.12,223.6,0.44,-48.51,-35.12,-73.31,-166.6136364,-73.32,-48.52,-15.41,0,-12,33,391.43,37.6,13.35,429.03,218.15,1.01,250.22
574,-143.53,-61.5,-93.56,74.47,132.37,6.79,-15.13,-8.71,-17.12,-2.521354934,-17.12,-15.13,-119.49,0,-23.93,113,85.76,14.83,4.87,100.59,149,0.29,154.41
14329,-137.78,37.52,26.46,26.75,0.1,0,-1.42,-1.43,-1.43,0,-1.43,-1.42,-31.39,0,0,34,149.58,43.39,0,192.97,0.98,8.36,148.51
21999,-128.77,51.8,2.45,46.9,33.57,8.81,-42.93,-55.87,-60.61,-6.879682179,-53.33,-35.65,-56.42,0,-48.43,114,164.54,20.06,7.82,184.6,41.41,0.27,110.85
22035,-113.13,47.74,6.58,51.63,168.61,0.6,-8.4,-8.79,-19.52,-32.53333333,-19.52,-8.4,-77.84,0,-5.5,57,151.1,13.28,3.52,164.38,166.97,0.85,200.44
601,-112.51,233.91,44.96,186.86,9.96,2.08,-42.16,-24.84,-48.45,-23.29326923,-46.95,-40.66,-33.4,0,-125.83,728,291.77,21.14,22.11,312.91,30.2,0.42,276.07
26837,-112.33,29.32,-6.23,34.52,111.91,109.09,113.93,112.11,112.1,1.027591897,118.35,120.18,-20.64,18.83,-2.37,147,157.23,62.84,202.35,220.07,106.33,0.35,228.49
4354,-111.68,478.91,-43.89,28.49,133.32,5.99,-46.32,14.78,-64.7,-10.80133556,-59.16,-40.78,-10.92,0,14.37,64,474.88,24.17,162.58,499.05,97.89,0.28,477.46
65437,-110.54,313.11,3.38,9.17,10.43,33.09,-6.3,34.23,-6.31,-0.190692052,-6.31,-6.3,-63.86,0,-215.34,63,376.76,10,0,386.76,7.96,1.2,0.02
28612,-107.56,237.85,-124.42,21.01,112.45,4.99,-150.39,-110.66,-164.12,-32.88977956,-164.41,-150.68,-0.13,0,-92.3,62,268.58,266.86,24.02,535.44,119.24,0.05,225.37
2778,-107.11,229.05,-55.39,77.02,737.69,0,-163.13,-181.52,-215.02,0,-205.98,-154.09,-0.48,0,-96.05,1,277.98,101.78,20.45,379.76,904.05,0.35,660.52
13683,-101.89,1239.17,411.19,622.55,874.08,0.89,-64.94,-85.05,-127.22,-142.9438202,-127.22,-64.94,-7.15,0,-4.29,72,1275.98,54.7,92.99,1330.68,776.91,0.65,907.52
247,-100.74,-18.91,-46.51,40.09,15.1,5.88,-39.8,-34.08,-41.9,-7.12585034,-41.9,-39.8,-3.29,0,-1693.81,218,40.83,104.41,131.04,145.24,47.21,0.13,231.62
289,-100.23,15.86,-48.35,67.62,3.25,0.04,-10.77,-5.93,-10.77,-269.25,-10.77,-10.77,-114.45,0,-8791.3,1644,81.34,6.44,0,87.78,6.15,0.28,142.31
17099,-91.01,954.97,409.67,422.08,1.72,0.14,-1.41,-2.55,-2.78,-19.85714286,-2.78,-1.41,-38.91,0,-191.51,916,907.36,22.77,5.74,930.13,3.12,0.47,116.72
23515,-88.14,-43.61,-47.12,6.76,7.11,1.08,-26.87,-27.23,-27.27,-25.25,-27.27,-26.87,-8.25,0,-42.01,112,15,87.29,0,102.29,26.27,0.15,18.6
1274,-82.4,0.56,-8.32,0.5,0,0.02,-1.48,-0.05,-1.5,-75,-1.5,-1.48,-107.94,0,0,0,81.45,7.49,0,88.94,0.05,0.01,26.47
2601,-81.69,-29.48,-65.89,0.08,0,0.23,-1.17,-1.35,-1.37,-5.956521739,-1.37,-1.17,-49.63,0,0,12375,11.02,15.9,10.26,26.92,0.21,0,129.98
3058,-77.29,204.64,130,171.47,271.08,0.54,-11.65,-11.32,-16.2,-30,-16.2,-11.65,-84.5,0,-12.93,47,539.72,33.37,26.7,573.09,253.87,0.77,205.81
2060,-74.76,-46.4,-95.94,29.64,1.63,2.87,-0.34,2.42,-0.35,-0.12195122,-0.35,-0.34,-52.81,0,-30.2,45,8.68,14.11,6.95,22.79,0.89,0.16,9.98
1114,-73.89,29.94,-12.62,28.64,22.01,0.65,-30.49,-24.22,-31.91,-49.09230769,-31.91,-30.49,-41.74,0,-554.22,340,93.91,15.5,5.03,109.41,28.71,0.31,45.5
4406,-73.32,-58.3,-84.1,7.69,0.76,0.34,-162.97,-163.06,-163.06,-479.5882353,-163.06,-162.97,-8.37,0,-81.3,15,2.46,72.64,6.32,75.1,0.83,0,18.66
3175,-71.9,19.61,-31.69,26.05,32.06,0.04,-11.9,-11.87,-15.34,-383.5,-24.12,-20.68,-13.81,0,-5568.75,347,61.71,20.58,3.91,82.29,43.13,0.13,100.94
3366,-70.99,48.19,6.79,12.7,45.87,32.01,27.04,24.28,24.27,0.758200562,25.32,28.09,-40.93,31.44,-397.96,95,99.11,16.1,11.59,115.21,48.89,3.86,68.32
4541,-70.12,13.66,0,0.02,0,0,-0.01,-0.01,-0.01,0,-0.01,-0.01,-63.16,0,0,0,81.06,11.1,0,92.16,0,0.96,23.88
25812,-68.46,85.33,40.85,51.33,0.61,0,-2.83,-5.11,-6.37,0,-5.53,-1.99,-47.18,0,-994,9,138.06,12.5,3.5,150.56,4.48,1.07,79.05
697,-67.33,39.7,-27.6,7.27,39.11,0.6,-0.32,-4.63,-5.06,-8.433333333,-5.06,-0.32,,0,-42.34,148,91.05,11.08,5.79,102.13,43.11,0.06,145.58
2696,-66.58,-69.03,-88.95,17.41,12.74,14.73,21.88,16.79,16.47,1.118126273,18.06,23.47,-91.1,23.06,-26.04,1113,2.3,7.83,0,10.13,6.39,0.23,25.88
761,-66.52,-34.91,-44.06,40.07,13.05,3.94,-0.22,0.61,-0.92,-0.233502538,-0.92,-0.22,-120.72,0,-698.39,658,18.32,3,9.16,3,14.19,0.28,10.02
3143,-64.53,17.02,1.67,102.12,142.36,1.78,-8.74,-8.37,-10.98,-6.168539326,-10.98,-8.74,-5.47,0,-1.9,210,27.69,10.1,191.9,37.79,105.51,0.86,34.04
5312,-64.02,-2.71,-8.53,31.49,1.44,0.9,-11.2,-5.49,-16.15,-17.94444444,-16.15,-11.2,-25.28,0,-28.88,649,65.56,13.5,1.62,79.06,6.44,0.1,130.79
994,-63.67,9.98,-12.2,25.27,29.15,7.46,-2.67,-1.67,-3.77,-0.50536193,-3.77,-2.67,-26.79,0,-10.19,40,57.71,19.61,13.13,77.32,38.37,0.14,75.71
15877,-63.63,99.36,34.48,43.06,32.34,0.12,-13.56,-17.84,-19.09,-159.0833333,-19.09,-13.56,-30.7,0,-190.13,31,61.94,0.75,20.29,62.69,37.78,0.68,59.39
14079,-63.47,169.53,-9.75,35.26,26.14,11.9,-14.76,9.43,-14.8,-1.243697479,-14.8,-14.76,-65.59,0,0,77,178.52,3.68,9.13,182.2,29.11,0.03,8.28
2662,-62.23,-2.84,-26,41.13,64.72,0.37,0.38,1.04,-2,-5.405405405,-2,0.38,-17.84,0,25.95,181,61.28,3.69,103.32,64.97,56.96,0.87,28.73
954,-60.05,53.39,12.58,16.26,68.28,0.22,2.15,2.36,2.03,9.227272727,2.03,2.15,-33.22,0.93,13.48,19,121.76,10.99,9.69,132.75,57.02,12.14,96.19
543,-52.97,-17.25,-17.88,18.96,7.28,1.59,0.32,5.61,0.31,0.194968553,0.08,0.09,-118.13,0.21,55.67,208,25.93,3.9,10.34,29.83,0.39,0.21,0.27
6298,-50.97,88.29,69.45,232.65,399.75,19.14,-46.9,-27.62,-50.18,-2.621734587,-30.94,-27.66,-100.91,0,4.28,205,135.72,5.25,10.76,140.97,365.3,0.9,81.59
2552,-50.74,118.93,5.93,45.4,53.74,0.21,-8.03,-16.42,-17.77,-84.61904762,-17.77,-8.03,-17.06,0,-36.49,148,141.47,20.32,8.98,161.79,62.11,0.39,159.25
7802,-49.73,52.12,36.93,62.05,149.88,0.28,-8.45,-4.18,-11.77,-42.03571429,-11.77,-8.45,-18.74,0,-35.52,92,75.54,12.5,0,88.04,143.55,0.6,48.81
15937,-49.73,104.48,37.32,104.08,136.95,1.8,-11.29,-14.62,-17.98,-9.988888889,-11.97,-5.28,-60.04,0,0.72,89,149.69,10.2,0,159.89,148.38,1.12,125.87
4378,-49.45,81.34,1.18,3.58,3.94,0.14,-2.31,-2.79,-2.83,-20.21428571,-2.83,-2.31,-23.3,0,46.32,0,96.53,22.13,1.86,118.66,0.83,1,36.85
4567,-46.94,191.64,-67,23.11,54.6,1.08,-48.78,-57.78,-64.29,-59.52777778,-63.52,-48.01,0.72,0,-85.18,31,169.68,144.73,269.19,314.41,101.51,0.29,288.58
7341,-46.06,27.27,-27.96,8.49,4.08,0.35,-26.35,-23.76,-30.41,-86.88571429,-30.41,-26.35,-7.52,0,-883.11,72,54.32,34.43,155.78,88.75,13.37,0.02,82.61
620,-44.55,285.39,160.97,248.15,66.42,8.48,-66.38,-63.47,-72.67,-8.569575472,-72.67,-66.38,-0.91,0,-37.18,255,276.98,131.28,12.08,408.26,66.63,0.62,150.52
293,-44.35,-38.56,-46.7,2.27,0,2.4,1.9,1.12,1.12,0.466666667,1.12,1.9,-27.03,0.68,0,10335,6.05,16.5,0,22.55,0.83,0.02,123.9
843,-43.73,4.47,0.8,5.91,2.28,3.85,-31.13,-29.95,-31.17,-8.096103896,-31.17,-31.13,-52.39,0,-400,80,13.2,10.47,7.86,23.67,2.12,0.89,38.41
7125,-42.21,39.6,-18.49,3.28,0.28,0.05,-7.43,-4.22,-9.96,-199.2,-9.96,-7.43,-19.92,0,0,2486,73.67,17.09,6.74,90.76,3.13,0.11,66.94
28267,-42.15,190,69.2,94.28,88.19,0.44,-76.14,-66.61,-83.16,-189,-84.13,-77.11,-10.67,0,-13.25,146,218.72,27.49,9.24,246.21,72.23,0.75,105.77
3823,-40.42,-20.37,-35.07,27.24,38.78,43.72,30.95,30.71,30.64,0.700823422,30.64,30.95,-72.4,52.35,0.5,231,14.31,5.85,0,20.16,45.97,0.61,31.71
12254,-40.01,492.94,-36.66,173.02,164.27,50.86,-8.59,18.59,-14.92,-0.293354306,-13.94,-7.61,89.91,0,-252.16,449,441.92,4.53,32.62,446.45,155.21,0.13,265.31
2251,-39.27,57.22,5.98,24.89,0,0.01,-2.62,-1.69,-2.62,-262,-2.62,-2.62,-5.38,0,0,30903,90.51,7.13,6.56,97.64,0.03,0.22,76.51
6522,-39.26,45.75,-0.99,0.09,0.14,0,-8.05,-0.15,-8.05,0,-8.05,-8.05,-188.92,0,0,75,78.14,1.72,4.07,79.86,0.16,0,0
7968,-39.22,78.23,21.48,27.84,73.77,0.03,-40.46,-38.78,-43.89,-1463,-45.21,-41.78,10.05,0,-186.16,6,51.39,26.69,3.71,78.08,105.22,0.25,53.44
41368,-39.2,122.13,109.33,122.61,2.83,0.01,-0.14,-1.29,-1.32,-132,-0.77,0.41,1.11,0,-2415.08,803,52.32,63,10.71,115.32,3.78,1.06,20.84
1756,-38.93,19.85,4.68,8.47,4.23,0.04,-21.5,-22.26,-22.29,-557.25,-22.29,-21.5,-80.36,0,-476.19,264,53.4,4.37,4.56,57.77,7.52,0.19,17.77
2475,-38.82,3.3,-16.82,7.44,6.41,80.31,75.91,78.12,75.23,0.936745113,75.23,75.91,-80.01,100.45,-140.85,124,63.16,7.49,16.48,70.65,7.06,0.06,26.82
5741,-38.6,4.86,4.56,5.01,0,0.44,-2.9,0.24,-2.9,-6.590909091,-2.9,-2.9,-1774.24,0,0,0,39.61,2,0,41.61,0,39.14,0
683,-38.53,-22.01,-48.54,5.68,40.72,1.83,-2.18,-4.38,-4.83,-2.639344262,-4.83,-2.18,-25.68,0,2.06,126,50.02,37.5,0,87.52,43.55,0.25,303.6
25596,-38.2,3.02,-18.7,25.82,115.74,7.16,-2.53,-3.04,-3.13,-0.437150838,-3.13,-2.53,-543.78,0,-0.5,113,20.18,0.69,0,20.87,126.9,0.66,20.92
4808,-37.79,43.1,-34.5,180.14,217.62,2.31,0.62,9.88,-4.3,-1.861471861,-4.3,0.62,-32.25,0,16.12,76,68.14,12.19,10.54,80.33,184.67,0.84,134.87
23634,-36.21,137.45,71.23,236.11,139.85,1.46,-15.02,-5.13,-19.19,-13.14383562,-19.19,-15.02,74.11,0,-361.84,174,97.12,5.32,0,102.44,116.49,0.78,86.92
25263,-35.09,122.64,-107.17,56.83,365.39,0.65,-50.66,-29.48,-59.4,-91.38461538,-75.84,-67.1,-0.74,0,1.74,28,121.32,84.97,14.87,206.29,330.92,0.34,310.69
2370,-34.93,1648.46,310.58,508.65,559.02,12.34,44.77,76.37,5.78,0.468395462,24.44,63.43,45.74,2.23,-321.43,42,700.41,21.24,807.25,721.65,459.16,0.14,1046.69
3086,-34.77,98.57,35.49,174.83,570.92,5.29,-0.14,18.27,-3.13,-0.59168242,-3.13,-0.14,-8.4,0,-5.57,30,95.56,42.56,21.71,138.12,534.91,0.84,277.5
2819,-34.62,-34.03,-34.03,0.41,0,0,-0.14,-0.14,-0.14,0,-0.14,-0.14,-5.86,0,0,0,0.36,58.72,1.41,59.08,0,0.01,0
926,-33.63,2.66,-10.45,4.92,19.18,4.1,2.07,2.48,1.36,0.331707317,0.96,1.67,-113.33,2.95,10.31,134,30.68,3.26,1.49,33.94,17.35,0.76,40.13
28257,-33.57,91.96,91.68,135.45,43.39,0.01,-31.31,-31.66,-31.66,-3166,-31.66,-31.31,3.65,0,0,361,38.27,29.42,7.36,67.69,44.06,1.16,14.83
1388,-33.45,2.3,-0.89,0.16,0.35,0.77,0.4,-0.06,-0.06,-0.077922078,-0.06,0.4,-78,0,3.1,63,35.13,4.24,0,39.37,0.9,0.04,20.83
2094,-31.93,-25.49,-27.13,1.23,0.04,0.68,0.31,0.19,0.14,0.205882353,0.14,0.31,-39.99,0.16,20.86,0,2,8.38,0,8.38,0.27,0.05,21.84
2938,-29.4,-1.76,-3.74,0.99,0,0.06,0.01,-0.15,-0.15,-2.5,-0.15,0.01,-45.24,0,0,1857,27.48,6.46,0.28,33.94,0.17,0.03,52.6
5143,-29.15,36.87,24.85,35.27,0.38,1.72,-2.99,-4.35,-4.68,-2.720930233,-4.68,-2.99,-11.35,0,-783.87,484,42.57,5.11,0,47.68,6.09,0.31,32.44
15129,-27.7,-6.46,-6.7,0.03,0,0,-2.53,-0.35,-2.53,0,-2.53,-2.53,-40.41,0,0,678,19.63,6.49,3.8,26.12,0.28,0,0
555,-27.35,2.08,-6.22,0.75,0,0.74,-3.46,-0.44,-3.47,-4.689189189,-3.47,-3.46,-4.71,0,0,1397,20.23,50.19,13.1,70.42,0.32,0.1,3.58
24971,-26.87,46.09,35.22,43.39,1.95,0.27,-7.64,-5.31,-11.24,-41.62962963,-11.24,-7.64,-2.24,0,-8769.23,79,48.79,23.57,17.01,72.36,5.74,0.87,92.84
1913,-26.5,116.01,28.22,51.75,104.8,1.12,-8.05,1.44,-13.67,-12.20535714,-8.52,-2.9,-90.54,0,-11.06,6,113.23,2.7,0,115.93,91.87,0.79,133.31
44500,-26.32,30.9,-4.53,64.92,239.34,4.62,3.48,-2.93,-4.47,-0.967532468,-4.47,3.48,-2.17,0,10.01,44,27.55,7.39,0,34.94,120.82,0.62,49.52
1823,-26.3,-1.01,-4.56,2.63,0,0.02,-0.41,-0.48,-0.48,-24,-0.48,-0.41,-75.91,0,0,4094,24.68,3.4,23.39,28.08,0.29,0.21,2.96
1022,-25.97,1622.87,329.49,675.04,2640.74,7.7,-66.63,40.48,-142.76,-18.54025974,-142.76,-66.63,27.24,0,-3.59,13,1172.35,42.08,110.47,1214.43,2504.8,1.02,2102.01
1006,-25.75,9.98,-8.81,1.47,0,0,-0.83,-0.82,-0.83,0,-0.83,-0.83,-16.31,0,0,2094,34.12,19.21,10.21,53.33,0.17,0.03,57.53
